F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Emotion_Code,Emotion
33.696045,0.16912428,28.514023,35.07138,38.932053,10.41803,537.6892,706.89886,43.918533,41.81242,1.4661975,1.0000952,0.112586856,1.0244701,2.8920445,2.7794576,28.797997,17.464615,34.78345,22.537346,1.3172299,1.3100528,9.389563,1.0886699,-3.4594705,-3.622201,0.96755886,12.273953,-5.3424196,-2.512948,0.061979406,1.3621931,1.5827029,0.6338727,0.65417004,4.883933,3.4977076,2.5162075,11.882325,0.5271363,743.33514,0.40594077,1027.0914,0.3602766,-123.07033,-0.7586499,1779.809,0.19221358,763.6335,0.41207245,-111.818184,-0.83253187,2862.8147,0.12929663,591.4842,0.5096484,-113.23206,-0.8087162,-3.588722,-1.2790707,12.137281,0.5142738,0.057209536,0.67543757,-0.013972334,-0.83797425,2.5748606,0.7151056,12.848864,0.6163113,-7.9111257,-1.39834,-1.963085,-6.564351,-14.038912,-1.0048627,-3.5563874,12.258609,0.011811257,0.0020397566,0.31832144,3.2679741,2.6431718,0.1625,0.08227241,0.17999999,0.2784849,-21.43602,2,happy
25.453827120976296,0.3192780591880883,21.68888622517881,24.17437706627605,25.54086697378953,3.855743748523669,169.950343331424,267.35274958788034,245.64384609796497,179.26257267199094,0.34899614177551674,0.8566797079606128,0.05243666640515042,0.24250286136409382,0.5727112444425854,0.5149266109906656,6.567303471363178,3.1922058503217006,6.477917972038037,4.168911232383183,0.11969285622746596,0.9645150188665507,11.776231070386874,1.3760908851373221,4.515414622935036,2.9853315308428057,8.16829163697444,1.7339333332324027,7.040518380378507,1.8867760696209805,0.02735855051759099,1.387962487528635,1.2597889030852711,0.630128852233898,1.602114406681448,2.2931582469829834,3.9336483500907056,1.738792611062976,15.405324093700107,0.7149472653500617,537.6782245112931,0.46420227336663256,1116.0420154215894,0.22965820199628656,-104.06737418806274,-0.9108827856223713,1562.1002706934914,0.19875096707802217,809.5974710495419,0.3857630923859891,-102.56504516669189,-0.8916029447945153,2608.154986438263,0.10703413015191869,712.7989622368333,0.3379581562815956,-104.77775861041532,-0.8456265553896937,-7.883443001574697,-1.0452221603169751,17.577967923998674,0.4820743429959655,-0.009964194078017893,-10.930977007323781,-0.02739239445722668,-1.4999907561536492,0.16883034025049448,0.6639539049571014,21.431426122908302,0.6379463193555535,-2.093293908687786,-5.599554737751232,8.473433208466307,2.107465395015355,1.5679949988424562,9.581679898469122,-11.513675652626592,22.482563296679725,-0.07088941137445551,0.017924260754497403,0.07980409217502879,3.6090022775163493,2.7592529305208364,0.1875633395922809,0.24258666703987364,0.1738111935026259,0.2077263008383211,-40.40184715862017,1,neutral
33.345646,0.2106193,28.476673,31.906757,39.194614,10.717941,247.04396,216.1514,110.27057,63.193665,1.6610223,1.1338117,0.07951283,0.7220262,3.5256236,3.4461107,55.141098,40.641388,51.77604,31.509981,1.6128861,1.3294688,8.82665,1.1274438,-4.0122156,-3.7057111,7.363135,1.7728988,-4.629304,-3.9562864,0.07701146,1.8567224,1.6410378,0.6865557,-0.46481633,-8.744716,-0.3545543,-31.266836,3.3112688,3.5801632,872.0406,0.30589744,820.25494,0.39295253,-98.56232,-0.9714319,1952.3546,0.1822308,686.07495,0.5151624,-93.95786,-0.9945648,3000.8638,0.11559223,543.02576,0.46222925,-93.873276,-0.9940214,-0.85603184,-9.515606,8.426276,1.121398,0.03899795,1.1989279,-0.008456215,-1.5729795,2.8312836,0.8025855,9.1606045,1.2399329,-9.905247,-1.3727118,6.883761,2.2420015,-13.218047,-1.4356184,-6.042662,16.326244,-0.013519477,0.008309468,0.24189408,3.4313726,2.75,0.1890909,0.11727626,0.15272726,0.20063947,-20.065517,2,happy
24.674775115893105,0.09712859681224914,23.161458329847452,24.767568094239934,25.933626448848592,2.796651495284572,44.02282457542238,37.848077468015376,24.317480635816395,8.520991451595851,0.3779207866795113,1.17722091549755,0.043814523570277236,0.1124938937580211,0.6079643529786365,0.5766764719571966,7.532042794406053,5.366904067225931,8.276401123864218,4.663759006724202,0.15169290853596062,1.243184190871267,7.6041954334179795,1.9819929927088662,5.831047499599851,2.3959039971242992,9.289103823009519,1.4491412121415366,6.55402138962127,1.866044805552906,0.025167913248235425,1.5483938968389102,1.3190459666354422,0.7624421255251627,1.9899471017937045,1.3521355633994607,2.5764410945348852,1.654327001752653,11.81509745371721,0.6840702395175075,539.5248914479168,0.4869681175641569,1092.791993122213,0.2733091704884089,-129.8054210619694,-0.7121227625705869,1579.6952771839487,0.19426806136698954,776.8972995728758,0.364904905065488,-126.63733095570181,-0.7244626988307846,2618.1264073458356,0.10217374459878448,711.5312988461039,0.26544714302653993,-127.8992701925357,-0.6926596455431461,-6.468805300697241,-0.8817271762199631,15.09382313149139,0.5429199617887733,0.01647815376086376,2.3349199162335212,-0.0029230698038713258,-0.7087605887801683,0.2960837498500444,0.6347325820053008,21.9981424306707,0.44863041988013264,-7.096732662192612,-1.9447482880947042,11.75259658711054,1.713760952251782,-3.7504268296504524,-2.926901671270179,-11.799042411887015,21.79138576997718,-0.042758952378820936,-0.00867076975936556,0.038821015358674583,3.402703450287933,1.561374105883967,0.23221951660522708,0.18173762745436622,0.37728446135603455,0.2955810399829959,-37.367467818851004,1,neutral
22.22406,0.091648676,20.170322,22.580284,24.03524,3.8649178,74.35598,66.84938,28.64486,19.407816,1.6926931,0.64048624,0.6302428,1.6394675,2.555996,1.9257531,28.81518,11.867587,29.048962,14.648518,1.3336841,0.7021929,20.047293,0.62909037,2.3841712,4.116095,15.971449,1.0099311,-7.9941034,-1.6970879,0.03612907,2.2103698,2.029354,0.669347,1.0152105,3.765007,0.85714626,14.50211,15.349636,0.95876884,684.56757,0.48483986,1089.941,0.31323454,-43.972496,-1.6356297,1724.5741,0.20489746,811.2978,0.4060939,-49.021736,-1.4221638,2774.1938,0.14314263,749.2263,0.48577112,-51.74934,-1.3196104,-9.999313,-0.5488877,17.280254,0.44176868,0.027446622,1.546567,-0.018215442,-0.6438834,1.5052856,0.60336405,23.747955,0.40860066,1.1975871,8.2273,18.115885,0.94760996,-9.375576,-1.510084,-2.6994293,9.013383,-0.007338592,-0.007712198,0.7775703,6.363636,2.7906978,0.27833334,0.24141364,0.08,0.025495097,-20.558403,1,neutral
36.302435321241404,0.1073898477786208,34.2474365001596,36.54687622151869,39.541108211156896,5.313649412575936,464.40466461969464,576.2888912993097,39.64824081463403,29.139053241371542,1.3080672727649134,0.9560725916626851,0.07668569636526795,1.117935916349295,1.843826378327946,1.7832934350024097,32.59276463984595,23.3446487064383,23.950423468411845,12.725239101142538,1.0919448064916342,1.133778332919887,13.249981117141228,1.3986115436617614,-1.9300927607207226,-5.7705480886735625,-0.8084238401860088,-16.80604115257233,-10.213917445890763,-1.1400185493034387,0.00432911040545754,0.7947240551008905,1.116675988847001,0.6758106884917762,7.378576272226184,0.6297351632009929,4.7580095035599115,2.7870656576068877,18.313970574849495,1.429399300685525,570.6903973573955,0.33482910991100934,1277.3571995105399,0.2191271838989012,-88.56690517291273,-1.0594471339469833,1578.5082656728184,0.1483606461686408,921.5623980483897,0.39998871939846276,-83.22502061227203,-1.0125349187263972,2725.495279635219,0.0861058600731304,665.6380053669004,0.4748816963021103,-87.94541787703791,-0.9297416649377889,-10.721675769269279,-0.6705842836266175,20.628078572957932,0.3363819605790912,0.06725883123898904,0.959128236668462,-0.024626604284834448,-0.58769181808423,1.5153332909325448,0.8068093153764632,24.030386545219315,0.5084239344667297,-4.331604693726707,-3.001022740353124,-0.9906701332431347,-17.17524341466128,-16.556678572401335,-0.6269892574792226,2.142902703887113,5.766295857450873,0.06374284219254121,0.012700617990144356,0.7407305366920618,4.444899413861879,2.7334257033574487,0.2268429578418836,0.15739617134004302,0.10716547429027182,0.06776029048583074,-20.629235097651687,1,neutral
35.855717,0.20374152,29.28604,37.06915,42.7894,13.503359,251.2241,217.7414,48.341293,43.96524,1.9174235,0.8148284,0.40948197,1.5826857,3.3062801,2.8967981,43.896843,22.795767,41.06728,24.355528,1.6776868,1.0417371,9.060025,1.0821047,-11.973168,-1.0002961,3.988174,3.4691443,-11.802078,-1.4088756,0.03450204,1.3545693,1.4996349,0.61589134,1.1306952,3.9934506,4.039863,1.9320855,8.06741,0.8948282,887.075,0.30970287,822.89575,0.34065548,-80.55066,-1.128554,1978.9043,0.15366723,654.1171,0.52110374,-75.7605,-1.1518216,3050.388,0.11264088,669.7895,0.534431,-75.86138,-1.1385182,-1.0790787,-4.576294,8.231205,0.75662917,0.061837215,0.74427146,-0.009801522,-1.2100084,2.3503606,0.75949126,9.801461,0.9056945,-13.948249,-0.88393795,3.3984747,4.4664783,-17.299463,-1.0055577,-0.16744965,7.7130966,0.0012580246,-0.0006861993,0.508962,4.661017,3.640257,0.16764705,0.13237777,0.08166667,0.08308295,-20.392633,2,happy
35.5414798247113,0.06485432554646658,33.217619899270574,35.82534664590126,37.48152473795361,4.263905704513309,36.0924974352827,64.4987649582539,24.785998186934712,7.3271191564278,0.775066715207098,0.9807069026821804,0.16845490110265032,0.5753679028922556,1.2964477990810068,1.1279929335060321,20.524215996483747,10.514583173174564,20.326671143783145,12.588802248447237,0.5366480082167382,1.1627376227474255,17.858113964900603,0.8148227547331253,-3.5109274534149186,-10.082902534004598,4.9792784173971665,2.507989286152815,-12.901853363375718,-1.921703452005847,0.020424200714349767,1.111482504389616,1.2413243203139326,0.7657815773567297,6.516805267303685,0.5283421734722705,0.5836632355695975,-1.3046811424111127e-05,17.02131262086079,0.5259919495735084,523.3901807317841,0.41158457382968944,1130.333232085668,0.19587645486965338,-104.91237412415266,-0.8985778443419035,1538.8285891007429,0.1826523801867176,806.7373284146048,0.3905842264292448,-88.57838142143538,-0.983816859772612,2685.4065105317823,0.09179839046568963,708.3857008832008,0.5292852036159238,-92.48984900758833,-0.9069849571844661,-7.846159797949423,-0.7794066027421771,17.911280577965695,0.42171953470128287,0.043313277730724596,0.93538552426622,-0.017373219228761713,-0.6511614390718061,0.8133443617928477,0.7666472898577013,24.589365646165007,0.4458151423762312,-11.891298508876215,-1.1332452173035703,4.54451471369034,3.331645165450709,-23.864103969214163,-0.6422696454238093,-11.15956353650338,20.355947004681205,-0.014867090731135396,-0.004372232411543336,0.23083383619997555,4.538059287641376,3.9589982341150516,0.17908338057273981,0.06533661904339144,0.14949519250926036,0.12605280977570654,-27.99723569059156,1,neutral
21.238237,0.29527527,19.715677,20.378372,21.080877,1.3652,35.681053,0.0,-321.3867,0.0,0.5050925,0.68369234,0.10230079,0.55186254,0.77221596,0.6699152,8.759595,5.1193357,8.221007,4.607977,0.22597213,0.8147756,9.386902,1.1392496,7.1592317,1.2146503,14.280827,0.7122632,5.9161005,1.7459652,0.04015064,0.8011718,1.8192664,0.77899694,0.6687586,4.640803,11.042315,1.3088284,15.988697,0.6174469,810.7074,0.33889157,980.94324,0.29068905,-120.468704,-0.7348868,1892.1145,0.16848305,722.63654,0.39202386,-119.679344,-0.72375447,2914.6494,0.13193709,649.7465,0.5836805,-119.72692,-0.7222444,-9.425162,-0.76767147,16.436666,0.53842586,-0.02285888,-1.4556586,-0.005281928,-1.6501149,0.31622964,0.4528815,16.15127,0.5604284,6.114532,1.315156,17.101965,0.67708814,7.4033155,1.7241597,-5.538287,12.43353,-0.026212994,-0.001131273,0.15934071,5.28169,2.1505377,0.19833334,0.16446039,0.21,0.3047247,-36.423637,3,sad
27.78322357607126,0.08231876840868513,25.84044244894345,28.058121545687616,29.84229749313468,4.001854414503232,117.33074067479306,86.7458060451371,5.808419404332017,14.551085179562087,1.5908601045364597,0.8323752050978104,0.3661642719659504,1.3603572882808246,2.566099989598984,2.199935727125637,30.62180793119534,17.987092826369068,33.6786069581364,21.097539169936162,1.416192035042603,0.9426827604093166,20.63208658498027,0.6553646057200129,-1.9994281189257215,6.568602888610164,3.8292837724520083,-1.2873692193491109,-10.13774522788827,-1.3780438802962354,0.022194056022026426,0.985599002838867,1.5582314465373819,0.7900700679048858,3.3045569132157695,-27.614204456546705,6.441301711714257,1.9174571046031559,16.402074438971617,1.3724841962874617,619.1468984044391,0.35101553930014767,1248.1368175834657,0.19241707952022402,-57.21240394789362,-1.416109864428577,1638.5559109454016,0.18157626993713782,975.7536527109079,0.45971827050723024,-61.42009956778095,-1.22874063845439,2704.7778031465878,0.13966942490210335,697.0133152196706,0.6126174246102942,-65.35683135531808,-1.1198907870567136,-10.708134007294621,-0.6980480246868881,19.94697252010228,0.41702793681637673,0.04180203210645207,1.0391306470030983,-0.018765163709609095,-0.7377585037713096,1.764677779912583,0.7634452439393719,25.84862902236651,0.41236309905113855,-3.2174188749437573,4.811999360260308,3.1448602756051,-0.303199757851798,-13.710290980767695,-1.0480839004202878,-5.513884469794556,13.934024236018416,0.011383869502942207,-0.0010696775873631568,0.7361714219853345,4.8149781145484525,4.168744347185276,0.16962259860541273,0.10892438687871267,0.05278968025234783,0.0231289057770079,-20.451568685993525,1,neutral
