F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Emotion_Code,Emotion
31.64447391079614,0.21829017438585965,27.218822400266617,34.351125707161074,36.16189397410339,8.98100509368389,105.26412690075121,34.93931979499374,102.23856659974403,46.36690837191071,0.43469504104325135,0.9123540649381512,0.026745103533085374,0.42463132967864464,0.7541925653697399,0.7352600171892028,13.28339850927036,9.990939259854645,12.222102921190826,12.564453162225503,0.32020954426211445,1.1970755540230544,12.450973842675943,1.1806400147778269,6.97364568741135,1.4171545221506519,11.437613988457393,0.7234478802401315,-0.8650735509329825,-18.85121327808454,0.10299012360682423,1.8196759296486429,1.6284711500255702,0.8175990578127461,4.628303133407333,0.9470962740625133,1.6999492187331664,8.708367881551707,20.491641483899443,0.756712517775596,583.7982142315952,0.43303379396659825,1162.2300654730534,0.19747023967184366,-136.04552001356393,-0.6374013034521065,1626.024326151226,0.28977165898507823,754.090684941503,0.3025913678231901,-130.63178715608467,-0.6507318190371945,2761.8069978062454,0.09569203955138754,623.9272768078972,0.41574830968994675,-133.47763901273242,-0.6187560540172731,-12.299293126571412,-0.5271339129055128,21.939350985852535,0.34790559941664395,0.017521203006013914,2.1532332637403555,-0.015284106419719412,-0.693919700689021,0.57379059354793,0.7774990063102545,26.079310745705857,0.37900311081204163,4.207068649968413,2.842211540959359,10.816205330403205,0.6185075281634529,-15.69571282418865,-0.9685877503355437,-12.270092866224287,21.59674627135396,-0.04214238272684866,-0.007356731810755857,0.16270845610912404,3.5750218671670564,2.72045382291212,0.1396662248987061,0.1105771431003312,0.19146070456704917,0.2038756076605433,-33.767743399719635,3,sad
21.52877741796038,0.2123849493489227,20.12236501445144,20.928773546583454,21.8472058975657,1.7158632727109495,423.5327486720971,557.6909104809823,170.04709096591057,223.7786946173889,0.5283505622110624,0.554628692415422,0.20490214559440362,0.5352777389292885,0.7965745122868123,0.5593800182999139,9.536403399551773,4.181131493576692,9.32808571551986,4.277589876691995,0.27236000703266505,0.5674061714522307,19.668037868930146,0.8489653549173521,0.3553866205178936,32.894114796545324,6.73204290243243,2.0312781574568572,4.581447036720205,2.8600076719813923,0.013133293299722957,1.045386105582301,1.861490533788185,0.6434059089650555,-0.5175342842529451,-5.363783138351145,1.820160152582049,10.688062826664575,12.726986657531896,1.474714132410847,515.2562955073241,0.4532995650493381,1110.4032943854277,0.17616494590070397,-78.12836573184462,-1.1441997486802178,1487.8711189972628,0.19420358733718107,842.5558762931241,0.38113233457572687,-79.8594503701714,-1.0793121296680417,2524.381627079993,0.12406291603096216,658.0500095937869,0.3135346993258912,-83.70222622517149,-0.9966052789099201,-8.869682133458818,-0.5939636544244209,17.77116088309853,0.3502633822177913,-0.0005313296291725401,-6.4239317248124825,-0.012025438133753159,-0.7529517940553988,0.31410682121224304,0.4238095645024267,26.982911417048186,0.38468547437575495,-4.069239470784581,-2.643964482573855,6.849676179550639,2.3153389395657777,1.9324493723010168,7.325246270851449,-10.063437060071667,19.33829279280351,-0.04969726266711133,-0.014702223217538979,0.17403544539722987,7.410469455422367,3.414212764983914,0.1749370723055249,0.11895782861610296,0.08692835325627361,0.08305737125814275,-35.978833009263894,3,sad
31.945555,0.36920923,24.79837,29.37861,32.799065,8.000694,927.8894,1222.2826,63.178246,175.74815,0.15383424,0.8779187,0.038122043,0.09539067,0.2744284,0.23630635,3.2887285,1.6851676,2.97623,1.8654807,0.053109635,1.154169,9.65042,1.6260232,11.741704,0.87088436,7.928923,1.5641234,-1.0340779,-13.248877,0.06369831,1.3239547,1.80207,0.59619594,1.2247535,3.9854522,2.8106213,2.2482638,19.022055,0.9531952,595.092,0.2824305,1170.09,0.1970546,-142.78896,-0.6026132,1714.0585,0.17263317,796.8054,0.5021207,-141.26555,-0.57833916,2890.4524,0.09297598,670.03125,0.8431677,-139.73013,-0.58809,-11.587392,-1.0562962,18.948565,0.69353056,0.03428222,1.112429,-0.022189677,-0.57247764,0.10682513,0.65975666,18.976992,1.017363,13.244233,0.90321213,11.615748,1.3002896,-15.889457,-0.6459289,-10.821688,21.068892,-0.019690115,-0.0009646122,0.027376957,4.1666665,2.4048097,0.13083333,0.10136224,0.24384615,0.2804814,-48.472378,3,sad
22.219135677124278,0.10987348287096528,20.18021207372857,22.58413568209426,24.02329040912493,3.877056087884208,74.36239310048835,66.8466777744658,28.65188397371184,19.41546261946893,1.692617955539329,0.6652860727406722,0.6316513405328554,1.637897439176428,2.549357841657088,1.9532089582220298,28.803656227837507,11.851491090540396,29.065570574959946,14.654205959987971,1.3283508671753497,0.7033127588661131,20.051965082750797,0.6290676801030521,2.3936661456305766,4.126967860145096,15.99167323873767,0.9959519658318138,-8.004493257077229,-1.6776710256473515,0.04343065219563353,2.2082931360074234,2.0334998311009005,0.6664908643264901,1.0015747214676014,3.768643860166139,0.8675342400774924,14.501463220309338,15.364884196983486,0.9533168932853101,684.5622584591596,0.488516567592811,1089.9582551560927,0.30120357968263156,-43.979848696547165,-1.6304979692316495,1724.5833735054803,0.20439504787514423,811.2965207657502,0.3916315071698026,-49.01673728481237,-1.4179241537019662,2774.198686039124,0.16159531623807566,749.2272429483947,0.4890058638856656,-51.75771818318467,-1.3205040055228623,-10.018710525711755,-0.5622361786027588,17.27366686940819,0.43544487449098523,0.029766658442279933,1.5455815257079344,-0.020429100115641016,-0.6212265748224295,1.511016836089472,0.6157794994542998,23.736640837183202,0.4123858623122505,1.1927072797259575,8.20922131771954,18.129451788672522,0.9482567840263676,-9.369080398463666,-1.5032704067932114,-2.6960094045824197,9.030589850813863,-0.003605743775264356,0.008509908875038743,0.768952502930232,6.3632847357442515,2.7895525252848192,0.29055601551396676,0.24306849065370145,0.07877268960225169,0.017575918812622777,-20.540079812452802,1,neutral
34.852505,0.22014472,32.024532,33.55025,36.71179,4.687256,190.50464,39.838284,57.820004,47.10704,0.75092053,0.7603273,0.24804917,0.6390342,1.0639851,0.81593597,16.956533,10.123126,13.6557045,9.006507,0.39850187,0.96986026,17.250048,1.2391528,-1.256288,-13.607285,9.538126,1.4974074,-15.889805,-1.010169,0.029900232,1.4152595,1.1400338,0.89605826,5.0260906,1.079445,-0.3970013,-46.98814,13.149743,1.9445016,546.9579,0.45596963,1268.4808,0.27716365,-63.21669,-1.388362,1625.9127,0.1942566,908.8442,0.55558354,-60.974586,-1.2728239,2729.4954,0.11278056,806.3303,0.54005545,-62.515503,-1.2163099,-8.323559,-1.215808,16.724804,0.6640695,0.063150264,0.66208106,-0.018832522,-0.59198296,0.4765519,0.8474085,23.172813,0.82210374,-6.7066965,-2.4696376,11.074271,1.3538338,-21.894531,-0.64763236,-6.8096824,15.311798,-0.008007335,-0.0063487417,0.19796789,5.047319,3.2051284,0.222,0.25922194,0.082499996,0.034186985,-30.553572,1,neutral
21.971840926841082,0.45816080327834546,18.605798597288295,20.897131907759327,21.72602618015125,3.1326704150842066,176.24924073139627,68.70352767271362,2074.400227833049,2055.8867345626322,0.36920120188455907,0.9341227400558745,0.10943098908606363,0.17840194028587064,0.642694840691939,0.5363731714848567,7.899315705339426,4.143768637958692,8.060688458771473,6.8336017548299255,0.16251105289265727,1.2735129701137102,7.650495046591448,1.2794585526978168,7.180682110403925,1.2441466731606259,7.983186434879597,1.0822795898563753,4.706808334175829,1.815900931987055,0.039931586662921986,0.5852196091432724,2.102372884680083,0.5214675249850979,-1.9730536372855476,-1.5748803114947882,13.262248645719746,2.5182247409048455,12.874139921204767,0.7861382107612532,768.881001174782,0.3693802751164139,1123.4198677382692,0.2540874725039695,-170.08955990316258,-0.39374692215000634,1818.3355415870121,0.1696595965528788,901.7202093629157,0.3616506079282658,-168.84054482667568,-0.3740569258385013,2818.367798696106,0.11010294204933359,806.1930445695878,0.5368298500507224,-168.41927805728807,-0.384896315403968,-9.364591962269898,-0.8584460918726512,16.603305368675972,0.5834263900537487,-0.02792004757744356,-2.5832720174359274,0.007914788941100329,-1.088728041015828,0.33026814003326055,0.6565276793404717,16.70161779189875,0.6844033596085555,4.87549671857893,2.3824966980812405,10.179203912584844,1.0237451204845907,6.109601856527514,2.0751011780434836,-5.16047679707755,12.939580781378973,-0.0163859027164076,0.017781331122540607,0.13145127701268844,3.2689546793046764,2.115590194616368,0.05491405054568371,0.07095365905798856,0.3415389336676447,0.37570056438408217,-38.77940756817087,3,sad
30.54852112161247,0.2156329193679642,24.641767047790847,31.63435783826739,36.55849734648373,11.919933654032171,517.0881494835883,352.4208321422321,149.1418948761786,117.5418707355513,1.7734910367418137,0.7274895762260352,0.22869581934483246,1.9932839655100119,2.907022482600985,2.6561029705155526,19.696830729730028,15.876473106073107,34.1283614829299,25.546685903891344,1.442384028524857,0.9004836220007684,7.244282807403201,1.6035892521029755,0.26734732587380233,40.84481192606889,-3.658568808088605,-2.8898838451400506,-2.934545046784965,-3.5695857667182067,0.13068901537584646,1.0567010219644533,1.5256220285420612,0.4175887167603712,-0.6169892216147277,-3.9961216708807887,4.354740294622615,1.1891798473191257,15.027597423775008,0.34613886595304105,711.442067917784,0.42576600154781913,1033.3417638547169,0.29315969641590506,-114.05465242086247,-0.8053691597502333,1750.9612585927825,0.21197821537697217,743.8484473588774,0.3315712678722789,-110.7188509521034,-0.7939256492490664,2842.3042084336857,0.15932351161180466,554.7001905464915,0.3741565607869148,-112.81165386570325,-0.7625346522682298,-4.753399487270915,-0.9798979372282757,13.292196688452705,0.4104103226042581,0.00989305026083314,1.0563173097680085,-0.015181184023680388,-0.9383847487085846,2.2063404700324396,0.5899952589477917,12.307404459504395,0.8116595878670152,0.9154762777236669,10.962324035428683,-5.6070985855894415,-1.9543567218122506,-6.928760607250115,-1.5704851305494503,0.48661704656788546,9.2435126639486,0.0326461958857793,-0.004177862990273648,1.040443060770962,4.778268592808545,4.236270669322256,0.10231470358272508,0.04734027753301881,0.08024045883064189,0.1052348556510301,-21.23648915010765,2,happy
37.87297715075244,0.07459916018172573,36.471329268529054,38.071809068967546,39.89159143755301,3.4460265137986363,112.40036282057604,169.2473518599588,61.15149540299567,73.20416438316299,1.5226751450961746,0.8783945876970936,0.25976111236072186,1.290057862328094,2.479258741815167,2.2045849753070317,32.490525633671304,19.39501714958337,30.067293220456875,13.183807373595359,1.3736989901658943,0.9686271576086959,20.668798610916767,0.6733217131004416,-3.8730449370870863,-3.752418086081424,-5.9806059785576355,-2.3006957634586516,-14.22202414461272,-0.985133214239811,0.048334587846657895,2.83843479172959,1.2308597720588028,0.8756646828572423,8.21587035449535,0.5308908680540517,5.793017296801716,1.3676022133966896,20.025818277719747,0.9827934910439903,598.1236788481393,0.29019756768543115,1386.4678997859037,0.20397942147646844,-70.70789608489228,-1.2795478393698008,1582.8937403372584,0.16330702539005412,958.2936261221897,0.42788735676038414,-59.17211453438741,-1.2651448047474632,2704.2773114336446,0.10424471878619196,794.2999103038733,0.6222589790694001,-64.85635120213541,-1.0874897080092014,-10.951696019325116,-0.6886610070072662,21.178532095028316,0.45535451133295746,0.05593749283909392,0.6119336228994968,-0.0337747749370966,-0.6970200116177825,1.8145843591084097,0.7078634132129425,26.045229474413485,0.3926718429826639,-5.78245480853155,-2.5623137976900887,-7.191585529619087,-2.0580991516856693,-18.00462681794203,-0.7682385352890653,-5.742478603486854,14.22367962797973,0.07155679741150817,0.021630719232903082,0.3398378958999691,5.225239119481234,3.193221862871949,0.21240190394857444,0.11111868541988512,0.08273821693147985,0.04472155830906453,-19.58904675566173,1,neutral
25.545476078116668,0.14095892529639362,22.80875255172549,24.542890512960835,29.478492788413522,6.661592143750551,184.35609512577335,249.3375272451316,86.46459329997253,125.33586049490341,0.24658710762800973,1.0084796536113443,0.05353875058800843,0.1593334868052581,0.4410679296923734,0.3678290006198271,7.24053449299451,4.874754289944457,6.019369704032844,4.736927347072868,0.11116780838590762,1.3580127897882641,14.00978186666455,0.9893389716897457,9.001086744187761,1.1826134401110415,7.030075264499848,1.9531763186631164,5.5833726853366406,2.5829941220924284,0.03410473576022702,1.7824164700560452,1.3997341665835734,0.5663181048450808,2.703091672991952,1.200807597772498,6.518443197156237,1.178601685599972,19.313554191602062,0.436331816241949,508.9421022385894,0.4322190551335809,1160.920515491137,0.19611579015117853,-107.39333265710562,-0.8651454790697806,1513.4428689480585,0.21221293517909556,770.0235881787794,0.3935569191902532,-107.20709468477,-0.8365800442553698,2591.1829374515587,0.14482555857745635,671.0342441252131,0.37503935270172967,-109.99012832810932,-0.7825841093770636,-12.02997781523423,-0.529959514120901,20.627301733781582,0.3247784544482406,0.013261835405777423,44.024847381415,-0.004901326404495922,-0.75698137770336,0.1672701298026898,0.9517894125783993,25.335552200387863,0.30802597033653306,4.55407616180637,2.602611954570502,6.7551971448659165,2.610625132625816,0.7774457630992232,22.106257431272834,-12.94813155971891,23.532217201238264,-0.04824727909799802,-0.005314911112393619,0.05464195786557673,3.600019761948245,2.1898178844194827,0.21708750256988754,0.12058970877540535,0.18468531931351637,0.24730556657553038,-40.62175883034986,1,neutral
36.287092751925854,0.12494486563831088,34.217025233421026,36.5331716998396,39.544649181739636,5.310749210970061,464.41914747812274,576.2713020907746,39.64524391827032,29.12257755447243,1.2835221639147685,0.9574156556907917,0.08060165239086245,1.1143359508607047,1.857301120497088,1.8038531158824649,32.5918792255749,23.364199750802634,23.928461775942225,12.730056117499844,1.1038881281568438,1.1592498894735401,13.262230207305658,1.3982339500545724,-1.935495214640421,-5.797862016041194,-0.8123429445459405,-16.80822105476915,-10.199436924337526,-1.1326475733769976,0.011967827159145943,0.8177668147738266,1.1375478149003149,0.6773568561748633,7.375381313215502,0.6217955479642913,4.750096314164897,2.813647760313793,18.319115310272785,1.4113664375733193,570.6726851569791,0.3271413688991574,1277.3516859751862,0.2004256218736112,-88.56441172278626,-1.0663162303822764,1578.530018746804,0.14076550758563733,921.5648662764179,0.3885518538802306,-83.20746996796784,-1.0303044290704089,2725.492037024673,0.08958031134776219,665.6471756935215,0.46672596029659214,-87.92912804974999,-0.9498625137072302,-10.73577566061079,-0.6538645615432472,20.655609459870234,0.34883409620908046,0.05463482608457425,0.9499124328777838,-0.007942111732446657,-0.5558194952572517,1.5272005288324528,0.8272963200526936,24.051464644160255,0.5267900741343667,-4.3433308535768385,-2.9989970150613057,-0.9657199508114412,-17.128070488788854,-16.56141902920738,-0.6409530777364357,2.1213561666520815,5.763895863979372,0.055478358757302074,0.010478032394828255,0.7490535103887439,4.433144313791772,2.7263279790415478,0.2118835028054014,0.15493113231219385,0.1124898043553049,0.06859552692140937,-20.62093100497381,1,neutral
